image_url,transcription,translation
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00409.JPG,"**
(Left page)
I kręcą się tryby i koła
szumią złowieszczo maszyny,
wysysają krwi ostatek
z żył nieszczęsnej dziewczyny.
Wre na sali robota,
produkcja gotowa być musi,
potworny Moloch maszyny
z serc młodych produkty wydusi
Znużona śmiertelnym wysiłkiem
w bezdennej, ciężkiej senności,
padam wieczorem na pryczę
czując mięśnie we kościach.
I choć głowa mi ciężko opada
na zmęczone ramiona,
sen nie nadejdzie -
z ciemnych kątów baraku
postacie płyną znane,
otaczają mnie kołem,
osoby najdroższe, kochane -
Z pamięci paląca tęsknota
wyciska w sercu żal

(Right page)
pragnę na wieki zachować
widok tych wiernych mar
I lęk dziwny w piersi wyrywa
z duszy cierpieniem zranionej,
gdzież kres nędzy nieskończonej?
Kres kary niezasłużonej ?
Na zachowanie cudem zdjęć
przez łzy spoglądam goryczą
a serce się dziś wyrywa,
a ból w sercu aż krzyczy
I płynie cichutka skarga,
w serdecznej płynie łzie,
O drogi mój Przyjacielu, najbliższy
zjaw mi się znowu we śnie.","**
(עמוד שמאל)
והגלגלים והשיניים מסתובבים
המכונות רוחשות באיום,
מוצצות את שארית הדם
מוורידיה של נערה אומללה.
העבודה באולם גועשת,
הייצור חייב להיות מוכן,
מולוך המכונה המפלצתי
יסחט תוצרים מלבבות צעירים
מותשת מהמאמץ הקטלני
בישנוניות עמוקה וכבדה,
אני נופלת בערב על הדרגש
מרגישה את השרירים בעצמותיי.
ולמרות שראשי צונח בכבדות
על כתפיים עייפות,
השינה לא תבוא -
מהפינות החשוכות של הצריף
דמויות מוכרות צפות,
מקיפות אותי במעגל,
האנשים היקרים והאהובים ביותר -
געגוע יוקד מהזיכרון
סוחט צער בלב

(עמוד ימין)
אני משתוקקת לשמר לנצח
את מראה הדמויות הנאמנות הללו
ופחד מוזר בתוך החזה עוקר
מנשמה פצועה מסבל,
איפה הקץ לעליבות האינסופית?
הקץ לעונש הבלתי מוצדק?
על שימור התמונות בנס
אני מביטה במרירות מבעד לדמעות
והלב פורץ החוצה היום,
והכאב בלב פשוט צורח
ותלונה חרישית זורמת,
זורמת בדמעה לבבית,
הו ידידי היקר, הקרוב ביותר
הופע בפניי שוב בחלום."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00410.JPG,"**
(Left page)
Rocznice J. Karmel
A w moim domu
nie rosną żałobne gromnice.
Bo musiałobym ich płonąć
Tysiące, miliony...
By wspomnieć dni żałoby
i wszystkie rocznice
By uczcić pamięć zmarłych
nie winie spracowanych...
A w moim domu
nie rosną żałobne gromnice
nie starczy czasu by
by świeczki zapalić
Bo całe me życie jest
straszną rocznicą
I każda me chwila
żałobą się wali...
I nie ci mi ich światła
żałobne i tronne ?...
Gdy serce się spali

(Right page)
w ostatniej rozpornej żałobie
I gone wraz zniczem
ogromnym i krwawym.
Po szczęściu umarłym
po mnie i po Tobie -
(Henia)","**
(עמוד שמאל)
ימי זיכרון, י. כרמל
ובביתי
לא גדלים נרות זיכרון.
כי הייתי צריכה להבעיר מהם
אלפים, מיליונים...
כדי להיזכר בימי האבל
ובכל ימי הזיכרון
כדי לכבד את זכר המתים
שלא חטאו, העמלים...
ובביתי
לא גדלים נרות זיכרון
לא יספיק הזמן כדי
להדליק נרות
כי כל חיי הם
יום זיכרון נורא
וכל רגע שלי
קורס אל תוך האבל...
והאם האורות שלהם מיועדים לי?
כשיישרף הלב

(עמוד ימין)
באבל האחרון הקורע
ואעלם יחד עם נר הזיכרון
העצום והמדמם.
אחרי האושר שמת
אחריי ואחריך -
(הניה)"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00411.JPG,"**
(The page contains notes in Hebrew script, likely Yiddish language or names/addresses. The handwriting is very faint and difficult to decipher clearly.)
חיים כהן
י. כרמל
...","**
(הדף מכיל רישומים בכתב עברי, ככל הנראה ביידיש או שמות וכתובות. כתב היד דהוי מאוד וקשה לפענוח רציף.)
חיים כהן
י. כרמל
..."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00412.JPG,"**
J. Hollander
Al. Jerozolimskie 43
Wassermann A. Schneidermann
38 2 2 6, (Hebrew: כהן)
R (Hebrew: פראנק)
...
Dora Schgara
c/o Frisk
Rippatan 22
Kullddal near Malmö
Sweden","**
י. הולנדר
שדרות ירושלים 43
וסרמן א. שניידרמן
38 2 2 6, כהן
ר' פראנק
...
דורה שגארה
אצל פריסק
ריפטאן 22
קולדאל ליד מאלמו
שוודיה"
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00653.JPG,"**
The image contains a typed list of individuals (likely survivors or refugees) with the following headers: **L.p. (No.), Imię i nazwisko (Name and surname), Rok ur. (Year of birth), zawód (Occupation), uwagi (Remarks).**
Selected entries:
*   376. schweber Izak – z żoną 1 córką Lilą zam. w Katowicach
*   379. Dr. Schipper – z żoną i córką, były dyr. szpitala żyd.
*   386. Silberman Henek – 1914, prawnik syn kapeluśnika
*   413. Sand Ferdynand – 1921, artysta-skrzypek
*   432. Szancer Waleria – 1892, 7 młyny Szancera zam. w Krakowie","**
רשימה מודפסת של ניצולים או פליטים הכוללת: מספר סידורי, שם ושם משפחה, שנת לידה, מקצוע והערות.
*   376. שוואבר יצחק – עם אשתו ובת אחת, לילה; מתגורר בקטוביץ.
*   379. ד""ר שיפר – עם אשתו ובתו; מנהל לשעבר של בית החולים היהודי.
*   386. זילברמן הנק – יליד 1914; משפטן, בנו של כובען.
*   413. סנד פרדיננד – יליד 1921; אמן-כנר.
*   432. שנצר ולריה – ילידת 1892; טחנות שנצר, מתגוררת בקרקוב."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00654.JPG,"**
Continuation of the list (entries 439–504).
*   439. Seidenwerg Emil – 1934, wnuk Melendrowej z betoniarni
*   445. Szancer Artur – 1918, prawnik syn inż. Karola Szancera
*   472. Dr. Tesse Bernard – z żoną z Weltschów i dzieckiem-lekarz
*   504. Weiss Lola – 1917, nauczycielka gimn.","**
המשך הרשימה (מספרים 439–504).
*   439. זיידנוורג אמיל – יליד 1934; נכד של מלנדרובה מהבטוניה.
*   445. שנצר ארתור – יליד 1918; משפטן, בנו של אינג' קרול שנצר.
*   472. ד""ר טסה ברנרד – עם אשתו (לבית ולטש) וילדו; רופא.
*   504. וייס לולה – ילידת 1917; מורה בגימנסיה."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00655.JPG,"**
Another page of the list (entries 247–311).
*   247. Lehrhaupt Chaja z Batistów – 1904
*   255. Lederberger Salomon – 1909, jubiler zam. w Gdańsku
*   282. Leibel Monek, lekarz syn Dra Leibla lekarza
*   301. Dr. Mendel lekarz zam. w Krakowie","**
עמוד נוסף מהרשימה (מספרים 247–311).
*   247. להרהאופט חיה לבית בטיסט – ילידת 1904.
*   255. לדרברגר סלומון – יליד 1909; תכשיטן, מתגורר בגדנסק.
*   282. לייבל מוניק – רופא, בנו של ד""ר לייבל הרופא.
*   301. ד""ר מנדל – רופא, מתגורר בקרקוב."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00656.JPG,"**
Final page of the list (entries 505–564).
*   506. Dr. Wachtel Chaim – 1909, lekarz syn Menasze Wachtla restaur.
*   533. Friess Kalman – lekarz weterynarji
*   540. Nebenzahl Bronisław – 1886, urzędnik bankowy","**
העמוד האחרון ברשימה (מספרים 505–564).
*   506. ד""ר וכטל חיים – יליד 1909; רופא, בנו של מנשה וכטל המסעדן.
*   533. פריס קלמן – וטרינר.
*   540. נבנצל ברוניסלב – יליד 1886; פקיד בנק."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00657.JPG,"**
הסתדרות ""הפועל המזרחי"" בארץ-ישראל
""הקיבוץ-הדתי"" - קבוצת טירת-צבי
ב""ה טירת-צבי, ערב ראש-השנה תש""ח (14.9.47)
לחברינו השליחים, העושים בעבודת הקודש באשר הם שם...
תהא שנה זו שנת פדות לעמנו וגאולה לארצנו...","**
דף ברכה חגיגי של תנועת ""הפועל המזרחי"" וקבוצת טירת צבי לרגל ראש השנה תש""ח (ספטמבר 1947). הברכה מופנית לשליחים, לחברי התנועה בארץ ובגולה, למשקים באזור ולמעפילים הכלואים מאחורי גדרות תיל, ומאחלת שנת גאולה וקיבוץ גלויות."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00658.JPG,"**
""דפים"" ער""ה תש""ח - 2 - במזכירות... כ""ט מנ""א. המזכירות החליטה על בניית בית-הספר ורפת.
במועצה... מוצש""ק אור לח' אלול. לאחר שנתגלו קשיים רציניים למצוא 8 אנשים דתיים לתפקיד הנוטרות אצלנו...","**
עמוד 2 של עלון פנימי (""דפים"") של קיבוץ טירת צבי מערב ראש השנה תש""ח. העמוד מפרט החלטות מזכירות (בניית בית ספר ורפת) ומועצה (דיון בבעיית גיוס נוטרים דתיים להגנת היישוב)."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00659.JPG,"**
""דפים"" ער""ה תש""ח - 3 - בנינים נוספים... תכנית הזריעה לתש""ח.
חטה. הגדול: אגם: 300 דונם...","**
עמוד 3 של העלון, המפרט תוכניות בנייה עתידיות (בית חרושת, מרפאה ועוד) וכולל טבלה מפורטת של תוכנית הזריעה החקלאית לשנת תש""ח (חיטה, שעורה וכו')."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00660.JPG,"**
""דפים"" ער""ה תש""ח - 4 - ענף הלול... עונת ההטלה החלה. רפת... הקמת רפת חדשה. תוצרת שנשלחה ל""תנובה"".","**
עמוד 4 של העלון, המדווח על הנעשה בענפי המשק השונים: לול, רפת (כולל תוכנית לרפת חדשה ל-41 ראש) ודיווח על כמויות התוצרת (חלב, ביצים, ירקות) ששווקו דרך ""תנובה""."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00661.JPG,"**
""דפים"" ער""ה תש""ח - 5 - סיכומי עבודה בתש""ז. חלוקת ימי העבודה בתש""ז.
מטבח, הלבשה, הנעלה...","**
עמוד 5 של העלון, המציג טבלאות של סיכומי עבודה וניתוח של ימי העבודה שהושקעו בכל ענף שירות בקיבוץ במהלך שנת תש""ז."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00662.JPG,"**
""דפים"" ער""ה תש""ח - 6 - תרבות... החלו בריצוף חדר-האוכל החדש. שאלות בדת...","**
עמוד 6 של העלון, העוסק בענייני תרבות (בניית חדר אוכל חדש, הרצאות) ובשאלות הלכתיות הנוגעות לחקלאות בקיבוץ דתי."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00663.JPG,"**
SS-Standort-Kantine Buchenwald
Außenkommando
SS-Kommando HASAG Leipzig O
WERTMARKE RM. 2.-","**
תלוש קנייה (Wertmarke) בשווי 2 רייכסמרק ששימש בקנטינה של מחנה הריכוז בוכנוולד, פלוגת חוץ. מופיעה חותמת של יחידת SS ממפעל HASAG בלייפציג."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00664.JPG,"**
[Visual content: A postcard showing a building and landscape.]","**
גלויית תמונה המציגה את מוטל ""קנקן הברזל"" (Iron Kettle Motel) בוורמונט, ארה""ב, על רקע נוף כפרי."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00665.JPG,"**
שלום אבא היקר, כאן המקום היפה שאנחנו נמצאים בו ומרגישים מצוין...
Address: אביה ומאיר הזמני, רח' ההגנה 40, נתניה, ISRAEL.","**
גב הגלויה מהתמונה הקודמת. המכתב נכתב בעברית על ידי נופשים בארה""ב לאביהם בנתניה, ומתאר את הנאתם מהמקום ומהאוכל."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00666.JPG,"**
לשכת המסים של הפועל המזרחי... שלום אבא! לפני הכל אני רוצה להגיד שאני בבית...","**
מכתב אישי בכתב יד על נייר מכתבים רשמי של ""לשכת המסים של הפועל המזרחי"". הכותב מעדכן את אביו על שובו הביתה ועל המשך עבודתו."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00667.JPG,"**
[Handwritten Hebrew letter continued] ...מה שחשוב היה למנוע משפטים אבל אני לא מאמין שזה הולך אצלו...","**
המשך המכתב האישי בכתב יד, בו הכותב דן בעניינים שונים הקשורים לעבודתו ולניסיונות לפתור בעיות מול גורמים שונים."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00533.JPG,"**
""אגד"" בע""מ כרטיס מעבר
בקו: תל-אביב – ירושלים העיר
(מעבר בתחנה מרכזית י-ם)
113755
25.00 ל""י
כולל מ.ע.מ.
שמור לבקורת עד גמר הנסיעה
שורה 8
לפני 12
אח... 1
קצר, ארוך
א ב ג ד ה ו ש
בנסיעה עם העברה, ההמשך רק בו ביום","** מדובר בכרטיס מעבר של חברת ""אגד"" בקו תל אביב – ירושלים. הכרטיס כולל פרטים כגון מספר סידורי, מחיר בלירות ישראליות (ל""י), הנחיות לשמירת הכרטיס לבדיקה, ולוח זמנים/קווים לניקוב."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00534.JPG,"**
מוצאי שבת 25/II 78.
לכבוד אנדה היקרה!
מודה לך על מכתבך
לפתוח את הספר שלי
בשבילי את הכל,
היקרים במשך שנות חיי!
עברתי חיי מלחמה, רעב
בזמנים של מלחמה
עם השכנים בערים ושונים
נתתם לי אוכל, עזרתם לי
למרות הכל,
נתתי חיי לילדים ושלום מכל
להזכיר לכם, לכם רק
תמיד יש לי משהו בלב טוב בשבילכם
וגם הילדים שלכם נהדרים
הכל בתקוה למטרה גדולה ויפה מברכת
אתכם תהיו חזקים ותמיד יהיו לכם פנים שמחות
בהרבה נשיקות, חנה מסינגר
וגם הילדים שלי","** מכתב אישי בכתב יד מתאריך 25 בפברואר 1978 המופנה לאנדה. הכותבת, חנה מסינגר, מודה לה על מכתבה, מזכירה את קשיי העבר (מלחמה ורעב), ומביעה הערכה על העזרה והאוכל שקיבלה. היא מאחלת למשפחה בריאות, כוח ושמחה."
